date,year,month,NDVI,MSAVI,MNDWI,BSI,S2_WATER_AREA_KM2,TEMP_C,PRECIP_MM,WIND_MS,SOIL_MOISTURE,JRC_WATER_AREA_KM2,S2_SCENE_COUNT,S2_VALID_PIXEL_COUNT,ERA5_IMAGE_COUNT,JRC_IMAGE_COUNT
2018-06,2018,6,0.09889290284179021,0.08262030856192847,-0.21344925612776683,0.10000773705517857,17651.430035095975,25.656429332292166,1.6853210488279515,1.4736771368975758,0.0632097723761896,14513.565237083569,162,24589841,1,1
2018-07,2018,7,0.10366048298179224,0.08242198539903034,-0.23924493205580002,0.11490164081524869,12771.734894959971,31.846411199165658,2.352711198456042,2.9084196096335946,0.061632432714624166,13661.011650791444,99,21400571,1,1
2018-08,2018,8,0.10431440257423166,0.087302615117382,-0.24035376555349003,0.10910836879133197,2838.2417651125993,25.88048108042013,9.057856039606785,2.36627308122923,0.06594825913165074,12620.448979014356,25,7842852,1,1
2018-09,2018,9,0.09822947716579379,0.08378231647073736,-0.2031685721188303,0.08465627088460544,16801.893844752423,19.371506445151837,5.312593644133925,2.6685820447986006,0.06746601054894244,13117.69677448971,68,24575295,1,1
2018-10,2018,10,0.09057902607267898,0.07564610925953115,-0.2469783684744002,0.11355454325070675,11448.105510264824,12.023249214494616,12.042181992948748,0.6108082441997701,0.08281625883666875,12975.991917745181,66,21813787,1,1
2018-11,2018,11,0.08406021969548934,0.07644438610117239,-0.2208285492814664,0.10003577249031718,10379.32890492959,0.31460835590937897,9.919548248038542,1.1266370753429273,0.108297295649123,0.0,62,16868061,1,1
2018-12,2018,12,0.0746501039684499,0.06882307095356846,-0.09390447311532402,0.030236482959092092,18452.769866250528,-4.09960638586373,13.223855678169087,2.803598571572099,0.15017110042278367,0.0,290,11402608,1,1
2019-01,2019,1,0.07174406707366218,0.055234580009107796,-0.1499624865974905,0.07465440754761238,10957.906960900093,-2.1403398625733208,17.154033453120803,2.210655446720388,0.21231559778521578,0.0,425,9217011,1,1
2019-02,2019,2,0.07571616435898013,0.05527186914920147,-0.14269897083220984,0.07452170745464481,22994.170498404103,-2.7393986580569196,14.346567698314322,0.999763383076116,0.2159521302301763,0.0,417,19744388,1,1
2019-03,2019,3,0.08352971057319031,0.05954909450580489,-0.21420989286282704,0.11537482308033702,18412.514289015005,5.936225439911915,38.911981481695015,0.9287538919570231,0.18608214260424338,14781.432549454612,484,24244869,1,1
2019-04,2019,4,0.10476567212582828,0.08144575147356854,-0.19967737145689946,0.09084866135739278,21068.2527441658,11.86485860049106,24.409217733831408,1.4917855989465592,0.1562146178538409,15949.929693211585,445,26142089,1,1
2019-05,2019,5,0.12636566838533106,0.09301805146221688,-0.23316675143701177,0.09864810446047949,14984.285516976126,22.012527699644462,7.487353204976498,2.0734176854450688,0.07234620724333136,13634.977747465846,410,25128802,1,1
